[-5682.448],"{'qw': 5.0, 'ab': 0.0, 'wa': 0.0, 'ic': 1.0, 'ps': 2.0}",[19959.586     317.55173]
[-5433.],"{'qw': 5.0, 'ab': 1.0, 'wa': 0.0, 'ic': 0.0, 'ps': 2.0}",[43941.242   567.   ]
[-5729.1724],"{'qw': 5.0, 'ab': 6.0, 'wa': 0.0, 'ic': 3.0, 'ps': 2.0}",[15631.173     270.82758]
[-5601.6553],"{'qw': 2.0, 'ab': 2.0, 'wa': 0.0, 'ic': 0.0, 'ps': 4.0}",[28098.896     398.34482]
[-5647.759],"{'qw': 3.0, 'ab': 2.0, 'wa': 0.0, 'ic': 1.0, 'ps': 3.0}",[22976.275    352.2414]
[-5694.7354],"{'qw': 1.0, 'ab': 1.0, 'wa': 0.0, 'ic': 4.0, 'ps': 4.0}",[18603.568     305.26447]
[-5621.1377],"{'qw': 2.0, 'ab': 5.0, 'wa': 0.0, 'ic': 4.0, 'ps': 4.0}",[27317.793     378.86206]
[-5395.773],"{'qw': 3.0, 'ab': 6.0, 'wa': 0.0, 'ic': 1.0, 'ps': 1.0}",[37814.785     604.22723]
[-1692.8623],"{'qw': 2.0, 'ab': 1.0, 'wa': 1.0, 'ic': 0.0, 'ps': 0.0}",[223676.4      4307.1377]
[-4922.276],"{'qw': 6.0, 'ab': 5.0, 'wa': 1.0, 'ic': 4.0, 'ps': 1.0}",[83268.14    1077.7241]
[-5458.586],"{'qw': 3.0, 'ab': 5.0, 'wa': 0.0, 'ic': 2.0, 'ps': 2.0}",[42633.516    541.4138]
[-2418.724],"{'qw': 5.0, 'ab': 1.0, 'wa': 0.0, 'ic': 1.0, 'ps': 0.0}",[261187.17    3581.276]
[-2241.],"{'qw': 6.0, 'ab': 1.0, 'wa': 1.0, 'ic': 4.0, 'ps': 3.0}",[247849.23   3759.  ]
[-1106.9653],"{'qw': 1.0, 'ab': 5.0, 'wa': 0.0, 'ic': 5.0, 'ps': 3.0}",[312454.47     4893.0347]
[-2379.6553],"{'qw': 5.0, 'ab': 1.0, 'wa': 0.0, 'ic': 1.0, 'ps': 0.0}",[240217.11     3620.3447]
[-2043.3447],"{'qw': 1.0, 'ab': 2.0, 'wa': 1.0, 'ic': 4.0, 'ps': 0.0}",[217927.72     3956.6553]
[-4983.8623],"{'qw': 6.0, 'ab': 5.0, 'wa': 0.0, 'ic': 1.0, 'ps': 1.0}",[77801.516    1016.13794]
[-4869.724],"{'qw': 3.0, 'ab': 4.0, 'wa': 1.0, 'ic': 3.0, 'ps': 3.0}",[86436.97    1130.2759]
[-4922.586],"{'qw': 4.0, 'ab': 2.0, 'wa': 0.0, 'ic': 1.0, 'ps': 1.0}",[84286.484   1077.4138]
[-5050.241],"{'qw': 4.0, 'ab': 4.0, 'wa': 1.0, 'ic': 3.0, 'ps': 1.0}",[71893.38     949.7586]
[-5697.517],"{'qw': 2.0, 'ab': 7.0, 'wa': 1.0, 'ic': 1.0, 'ps': 2.0}",[18286.068     302.48276]
[-5415.1724],"{'qw': 4.0, 'ab': 6.0, 'wa': 1.0, 'ic': 0.0, 'ps': 1.0}",[35676.414    584.8276]
[-5260.1777],"{'qw': 2.0, 'ab': 1.0, 'wa': 1.0, 'ic': 3.0, 'ps': 1.0}",[51305.33     739.8221]
[-5336.517],"{'qw': 4.0, 'ab': 4.0, 'wa': 1.0, 'ic': 1.0, 'ps': 4.0}",[42533.93     663.4828]
[-5514.8623],"{'qw': 2.0, 'ab': 6.0, 'wa': 1.0, 'ic': 3.0, 'ps': 1.0}",[28068.414     485.13794]
[-5456.9653],"{'qw': 5.0, 'ab': 2.0, 'wa': 1.0, 'ic': 2.0, 'ps': 2.0}",[39932.55     543.0345]
[-5563.241],"{'qw': 5.0, 'ab': 1.0, 'wa': 0.0, 'ic': 5.0, 'ps': 1.0}",[23041.518    436.7586]
[-976.2124],"{'qw': 5.0, 'ab': 6.0, 'wa': 1.0, 'ic': 2.0, 'ps': 0.0}",[327775.4      5023.7876]
[-5621.517],"{'qw': 4.0, 'ab': 0.0, 'wa': 0.0, 'ic': 1.0, 'ps': 1.0}",[18697.654     378.48276]
[-5278.069],"{'qw': 4.0, 'ab': 5.0, 'wa': 1.0, 'ic': 2.0, 'ps': 1.0}",[49107.035   721.931]
[-5572.552],"{'qw': 5.0, 'ab': 4.0, 'wa': 0.0, 'ic': 4.0, 'ps': 2.0}",[29335.172     427.44827]
[-5471.8965],"{'qw': 4.0, 'ab': 2.0, 'wa': 0.0, 'ic': 4.0, 'ps': 1.0}",[30058.621     528.10345]
[-5237.724],"{'qw': 5.0, 'ab': 0.0, 'wa': 1.0, 'ic': 1.0, 'ps': 1.0}",[52275.035    762.2759]
[-5329.241],"{'qw': 6.0, 'ab': 2.0, 'wa': 0.0, 'ic': 1.0, 'ps': 1.0}",[44608.83     670.7586]
[-5697.931],"{'qw': 5.0, 'ab': 1.0, 'wa': 0.0, 'ic': 1.0, 'ps': 2.0}",[17880.69      302.06897]
[-5612.3794],"{'qw': 6.0, 'ab': 4.0, 'wa': 0.0, 'ic': 5.0, 'ps': 2.0}",[27480.       387.6207]
[-5677.448],"{'qw': 4.0, 'ab': 5.0, 'wa': 1.0, 'ic': 3.0, 'ps': 2.0}",[20146.621     322.55173]
[-5701.069],"{'qw': 5.0, 'ab': 0.0, 'wa': 0.0, 'ic': 5.0, 'ps': 4.0}",[17553.793     298.93103]
[-5566.6206],"{'qw': 3.0, 'ab': 1.0, 'wa': 1.0, 'ic': 0.0, 'ps': 2.0}",[29635.725    433.3793]
[-5414.517],"{'qw': 5.0, 'ab': 2.0, 'wa': 0.0, 'ic': 4.0, 'ps': 1.0}",[36717.1      585.4828]
[-5468.0347],"{'qw': 1.0, 'ab': 2.0, 'wa': 0.0, 'ic': 0.0, 'ps': 1.0}",[30228.828    531.9655]
[-5244.483],"{'qw': 3.0, 'ab': 3.0, 'wa': 1.0, 'ic': 0.0, 'ps': 3.0}",[51760.277    755.5172]
[-5291.1035],"{'qw': 5.0, 'ab': 7.0, 'wa': 0.0, 'ic': 5.0, 'ps': 3.0}",[46703.863     708.89655]
[-5528.448],"{'qw': 5.0, 'ab': 1.0, 'wa': 1.0, 'ic': 1.0, 'ps': 3.0}",[25242.346     471.55173]
[-1029.5518],"{'qw': 3.0, 'ab': 0.0, 'wa': 1.0, 'ic': 3.0, 'ps': 0.0}",[326024.28    4970.448]
[-5805.8276],"{'qw': 3.0, 'ab': 3.0, 'wa': 1.0, 'ic': 1.0, 'ps': 2.0}",[10400.552     194.17241]
[-5574.],"{'qw': 5.0, 'ab': 0.0, 'wa': 0.0, 'ic': 2.0, 'ps': 3.0}",[29718.207   426.   ]
[-5611.1724],"{'qw': 2.0, 'ab': 7.0, 'wa': 1.0, 'ic': 0.0, 'ps': 2.0}",[25700.828     388.82758]
[-5715.8623],"{'qw': 5.0, 'ab': 3.0, 'wa': 1.0, 'ic': 2.0, 'ps': 3.0}",[16335.448     284.13794]
[-5431.759],"{'qw': 2.0, 'ab': 3.0, 'wa': 0.0, 'ic': 4.0, 'ps': 1.0}",[33488.137    568.2414]
[-5495.448],"{'qw': 2.0, 'ab': 4.0, 'wa': 0.0, 'ic': 0.0, 'ps': 2.0}",[37465.93      504.55173]
[-5755.8965],"{'qw': 2.0, 'ab': 6.0, 'wa': 1.0, 'ic': 2.0, 'ps': 4.0}",[12792.552     244.10345]
[-5414.2554],"{'qw': 5.0, 'ab': 5.0, 'wa': 0.0, 'ic': 1.0, 'ps': 1.0}",[37280.113    585.7445]
[-5238.3447],"{'qw': 1.0, 'ab': 2.0, 'wa': 0.0, 'ic': 2.0, 'ps': 4.0}",[51452.277     761.65515]
[-5427.483],"{'qw': 3.0, 'ab': 2.0, 'wa': 1.0, 'ic': 1.0, 'ps': 3.0}",[34545.793    572.5172]
[-5391.6553],"{'qw': 1.0, 'ab': 4.0, 'wa': 0.0, 'ic': 5.0, 'ps': 1.0}",[37865.1       608.34485]
[-5247.5005],"{'qw': 1.0, 'ab': 5.0, 'wa': 0.0, 'ic': 4.0, 'ps': 1.0}",[51532.67     752.4993]
[-5671.241],"{'qw': 2.0, 'ab': 4.0, 'wa': 1.0, 'ic': 2.0, 'ps': 2.0}",[20088.139    328.7586]
[-5617.6895],"{'qw': 6.0, 'ab': 4.0, 'wa': 0.0, 'ic': 4.0, 'ps': 4.0}",[25001.654     382.31033]
[-5344.552],"{'qw': 4.0, 'ab': 6.0, 'wa': 1.0, 'ic': 3.0, 'ps': 1.0}",[42602.207    655.4483]
[-5398.586],"{'qw': 5.0, 'ab': 4.0, 'wa': 1.0, 'ic': 4.0, 'ps': 1.0}",[36624.277    601.4138]
[-5624.6553],"{'qw': 3.0, 'ab': 6.0, 'wa': 0.0, 'ic': 3.0, 'ps': 2.0}",[25306.621     375.34482]
[-5572.241],"{'qw': 1.0, 'ab': 4.0, 'wa': 1.0, 'ic': 3.0, 'ps': 4.0}",[29293.793    427.7586]
[-1518.5518],"{'qw': 6.0, 'ab': 7.0, 'wa': 0.0, 'ic': 5.0, 'ps': 0.0}",[284489.53    4481.448]
[-5760.241],"{'qw': 3.0, 'ab': 3.0, 'wa': 0.0, 'ic': 1.0, 'ps': 2.0}",[13004.827     239.75862]
[-5342.207],"{'qw': 2.0, 'ab': 5.0, 'wa': 1.0, 'ic': 1.0, 'ps': 1.0}",[41992.137    657.7931]
[-1683.7588],"{'qw': 5.0, 'ab': 2.0, 'wa': 0.0, 'ic': 3.0, 'ps': 0.0}",[233115.31    4316.241]
